time,ID,acceleration,velocity,position,collisions
2.400000000000001,6,-0.06,"Point(-24.861999999999995, 3.044716872040149e-15)","Point(179.95870000000002, 67.5)",0
2.500000000000001,1,-0.06,"Point(-24.855999999999995, 3.0439820839606606e-15)","Point(57.42280000000002, 62.5)",0
2.500000000000001,2,0.04000000000000001,"Point(-18.583239038229195, 9.467627097009856)","Point(82.77765096633277, 60.79302408111472)",0
2.500000000000001,3,-0.06,"Point(-24.855999999999995, 3.0439820839606606e-15)","Point(67.5228, 72.5)",0
2.500000000000001,4,-0.06,"Point(-24.855999999999995, 3.0439820839606606e-15)","Point(47.47279999999999, 68.0)",0
2.500000000000001,5,-0.06,"Point(-20.91599692169243, -0.01134776426379697)","Point(86.22492005312576, 73.7925284773874)",0
2.500000000000001,6,-0.06,"Point(-24.855999999999995, 3.0439820839606606e-15)","Point(177.47280000000003, 67.5)",0
2.600000000000001,1,-0.06,"Point(-24.849999999999994, 3.0432472958811722e-15)","Point(54.937500000000014, 62.5)",0
2.600000000000001,2,0.04000000000000001,"Point(-19.272833979909457, 7.981069501191445)","Point(80.82298230814155, 61.520919730699845)",0
2.600000000000001,3,-0.06,"Point(-24.849999999999994, 3.0432472958811722e-15)","Point(65.03750000000001, 72.5)",0
2.600000000000001,4,-0.06,"Point(-24.849999999999994, 3.0432472958811722e-15)","Point(44.98749999999999, 68.0)",0
2.600000000000001,5,-0.06,"Point(-20.909996922575477, -0.011344509024478611)","Point(84.13362036091236, 73.79139386372299)",0
2.600000000000001,6,-0.06,"Point(-24.849999999999994, 3.0432472958811722e-15)","Point(174.98750000000004, 67.5)",0
2.700000000000001,1,-0.06,"Point(-24.843999999999994, 3.0425125078016834e-15)","Point(52.45280000000002, 62.5)",0
2.700000000000001,2,0.04000000000000001,"Point(-19.84380500670265, 6.4443695468186615)","Point(78.81681415539018, 62.093213171939695)",0
2.700000000000001,3,-0.06,"Point(-24.843999999999994, 3.0425125078016834e-15)","Point(62.55280000000001, 72.5)",0
